Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Device,Location,Status,Failure_Reason
TXN1639,CUST1881,2026-03-06,1366.49,Net Banking,Desktop,Bangalore,Success,None
TXN2912,CUST1973,2026-03-06,766.15,UPI,Mobile,Pune,Success,None
TXN1749,CUST1943,2026-03-06,594.07,Net Banking,Desktop,Mumbai,Success,None
TXN1234,CUST1749,2026-03-06,1867.26,Credit Card,Tablet,Bangalore,Success,None
TXN1185,CUST1944,2026-03-06,2098.14,UPI,Mobile,Chennai,Success,None
TXN0214,CUST1698,2026-03-06,2639.56,UPI,Mobile,Delhi,Success,None
TXN2543,CUST1839,2026-03-07,828.83,Credit Card,Mobile,Pune,Failed,Bank Declined
TXN2195,CUST1225,2026-03-07,915.95,Wallet,Mobile,Hyderabad,Failed,Technical Error
TXN0164,CUST1573,2026-03-07,765.33,Credit Card,Mobile,Mumbai,Success,None
TXN1851,CUST1167,2026-03-07,792.93,UPI,Desktop,Mumbai,Failed,Network Error
TXN0734,CUST1114,2026-03-07,850.02,Debit Card,Tablet,Hyderabad,Failed,Bank Declined
TXN2799,CUST1812,2026-03-07,2322.82,Debit Card,Tablet,Bangalore,Success,None
TXN2796,CUST1150,2026-03-07,1626.59,Credit Card,Desktop,Mumbai,Success,None
TXN0201,CUST1899,2026-03-07,1404.57,Debit Card,Desktop,Delhi,Success,None
TXN0903,CUST1504,2026-03-07,759.17,Net Banking,Mobile,Bangalore,Success,None
TXN1473,CUST1447,2026-03-07,1235.39,UPI,Mobile,Pune,Success,None
TXN1481,CUST1922,2026-03-07,489.01,Debit Card,Mobile,Hyderabad,Success,None
TXN2161,CUST1215,2026-03-07,2810.23,UPI,Desktop,Delhi,Failed,Technical Error
TXN0774,CUST1872,2026-03-07,487.9,Debit Card,Desktop,Chennai,Success,None
TXN0506,CUST1287,2026-03-07,1568.08,Debit Card,Mobile,Chennai,Success,None
TXN1404,CUST1375,2026-03-08,1325.8,Debit Card,Mobile,Hyderabad,Failed,Insufficient Funds
TXN2549,CUST1110,2026-03-08,5033.83,Wallet,Desktop,Chennai,Success,None
TXN0106,CUST1269,2026-03-08,928.12,Debit Card,Desktop,Pune,Success,None
TXN1872,CUST1692,2026-03-08,1009.33,Wallet,Mobile,Hyderabad,Success,None
TXN1263,CUST1579,2026-03-08,990.61,Credit Card,Mobile,Bangalore,Failed,Insufficient Funds
TXN0913,CUST1057,2026-03-08,1084.48,Credit Card,Mobile,Bangalore,Success,None
TXN1050,CUST1000,2026-03-08,1543.08,Credit Card,Tablet,Pune,Success,None
TXN0070,CUST1241,2026-03-08,456.7,UPI,Mobile,Bangalore,Failed,Bank Declined
TXN1435,CUST1600,2026-03-08,839.19,UPI,Mobile,Pune,Success,None
TXN2200,CUST1327,2026-03-08,2151.4,UPI,Tablet,Hyderabad,Failed,Bank Declined
TXN1413,CUST1319,2026-03-08,435.0,UPI,Mobile,Bangalore,Success,None
TXN0169,CUST1871,2026-03-08,3664.42,Net Banking,Mobile,Mumbai,Success,None
TXN0192,CUST1891,2026-03-08,681.59,UPI,Mobile,Hyderabad,Success,None
TXN1954,CUST1338,2026-03-08,1352.95,Debit Card,Mobile,Bangalore,Success,None
TXN0230,CUST1957,2026-03-09,480.5,UPI,Desktop,Bangalore,Success,None
TXN1941,CUST1954,2026-03-09,1023.07,UPI,Mobile,Mumbai,Success,None
TXN1017,CUST1826,2026-03-09,926.83,Credit Card,Desktop,Mumbai,Failed,Insufficient Funds
TXN0758,CUST1547,2026-03-09,3414.37,UPI,Desktop,Bangalore,Failed,Invalid Details
TXN1298,CUST1276,2026-03-09,2653.79,UPI,Mobile,Pune,Success,None
TXN2351,CUST1569,2026-03-09,727.68,Credit Card,Mobile,Pune,Success,None
TXN0035,CUST1021,2026-03-09,620.04,Credit Card,Mobile,Pune,Success,None
TXN1323,CUST1321,2026-03-09,980.5,Credit Card,Mobile,Pune,Success,None
TXN0989,CUST1593,2026-03-09,504.23,Wallet,Mobile,Hyderabad,Success,None
TXN2016,CUST1812,2026-03-09,337.53,UPI,Mobile,Delhi,Success,None
TXN0398,CUST1226,2026-03-09,494.54,UPI,Mobile,Pune,Success,None
TXN1909,CUST1364,2026-03-09,2842.6,Debit Card,Tablet,Hyderabad,Success,None
TXN1890,CUST1054,2026-03-09,846.27,Debit Card,Mobile,Bangalore,Success,None
TXN1797,CUST1058,2026-03-09,516.73,UPI,Mobile,Mumbai,Success,None
TXN2232,CUST1261,2026-03-09,2044.03,Credit Card,Mobile,Pune,Success,None
TXN0079,CUST1454,2026-03-09,4688.87,Net Banking,Mobile,Delhi,Success,None
TXN2722,CUST1275,2026-03-09,1090.06,Debit Card,Mobile,Chennai,Success,None
TXN1746,CUST1909,2026-03-09,3952.63,UPI,Mobile,Bangalore,Success,None
TXN1142,CUST1882,2026-03-09,932.05,Credit Card,Desktop,Bangalore,Success,None
TXN2983,CUST1001,2026-03-10,1756.08,UPI,Mobile,Delhi,Failed,Network Error
TXN0693,CUST1159,2026-03-10,1147.01,UPI,Desktop,Pune,Success,None
TXN2164,CUST1738,2026-03-10,2590.13,UPI,Mobile,Mumbai,Success,None
TXN0620,CUST1801,2026-03-10,3786.2,UPI,Desktop,Delhi,Success,None
TXN1961,CUST1373,2026-03-10,1074.74,UPI,Mobile,Hyderabad,Success,None
TXN0892,CUST1475,2026-03-10,1118.35,UPI,Tablet,Mumbai,Failed,Network Error
TXN2285,CUST1016,2026-03-10,695.6,Credit Card,Desktop,Pune,Failed,Invalid Details
TXN1010,CUST1176,2026-03-10,1664.02,UPI,Tablet,Delhi,Success,None
TXN1405,CUST1458,2026-03-10,2116.89,UPI,Tablet,Bangalore,Success,None
TXN0046,CUST1975,2026-03-10,1187.62,Credit Card,Desktop,Delhi,Success,None
TXN0603,CUST1603,2026-03-10,2229.25,Credit Card,Mobile,Delhi,Success,None
TXN1551,CUST1622,2026-03-10,236.57,UPI,Mobile,Delhi,Success,None
TXN2483,CUST1690,2026-03-10,890.75,UPI,Mobile,Delhi,Success,None
TXN2370,CUST1799,2026-03-10,214.73,UPI,Desktop,Delhi,Success,None
TXN0352,CUST1987,2026-03-10,641.56,UPI,Mobile,Bangalore,Success,None
TXN1259,CUST1144,2026-03-10,513.4,Net Banking,Mobile,Bangalore,Success,None
TXN0851,CUST1193,2026-03-10,1274.59,Credit Card,Mobile,Delhi,Success,None
TXN1248,CUST1027,2026-03-10,708.1,Wallet,Mobile,Chennai,Success,None
TXN2129,CUST1492,2026-03-10,257.08,Wallet,Mobile,Pune,Success,None
TXN1299,CUST1709,2026-03-10,297.86,Debit Card,Desktop,Chennai,Success,None
TXN0112,CUST1726,2026-03-11,2633.37,Net Banking,Mobile,Bangalore,Success,None
TXN1365,CUST1138,2026-03-11,1301.08,Debit Card,Mobile,Chennai,Success,None
TXN0629,CUST1896,2026-03-11,1693.45,UPI,Mobile,Pune,Failed,Bank Declined
TXN0675,CUST1179,2026-03-11,352.49,UPI,Desktop,Delhi,Success,None
TXN2207,CUST1036,2026-03-11,688.87,UPI,Desktop,Chennai,Success,None
TXN1374,CUST1260,2026-03-11,287.97,UPI,Mobile,Mumbai,Success,None
TXN0093,CUST1565,2026-03-11,506.19,Net Banking,Mobile,Chennai,Success,None
TXN0525,CUST1681,2026-03-11,1196.01,Debit Card,Desktop,Delhi,Success,None
TXN0663,CUST1611,2026-03-11,174.35,Debit Card,Mobile,Chennai,Success,None
TXN0639,CUST1962,2026-03-11,376.49,UPI,Mobile,Pune,Success,None
TXN1794,CUST1713,2026-03-11,998.73,Credit Card,Mobile,Pune,Success,None
TXN2651,CUST1245,2026-03-11,1348.69,UPI,Mobile,Bangalore,Success,None
TXN1634,CUST1284,2026-03-11,1062.82,Net Banking,Desktop,Bangalore,Success,None
TXN2047,CUST1413,2026-03-11,810.46,UPI,Mobile,Delhi,Success,None
TXN2662,CUST1793,2026-03-11,1755.35,UPI,Mobile,Pune,Success,None
TXN1968,CUST1267,2026-03-11,2690.53,Wallet,Desktop,Delhi,Success,None
TXN0709,CUST1576,2026-03-12,1213.23,Credit Card,Mobile,Hyderabad,Success,None
TXN0963,CUST1647,2026-03-12,840.26,Credit Card,Mobile,Hyderabad,Success,None
TXN1871,CUST1818,2026-03-12,1205.07,Credit Card,Mobile,Chennai,Success,None
TXN0548,CUST1142,2026-03-12,1591.16,Wallet,Mobile,Pune,Success,None
TXN2769,CUST1160,2026-03-12,1033.39,UPI,Mobile,Delhi,Success,None
TXN2588,CUST1287,2026-03-12,1910.93,Net Banking,Mobile,Pune,Success,None
TXN1432,CUST1409,2026-03-12,500.63,Credit Card,Mobile,Delhi,Success,None
TXN2849,CUST1601,2026-03-12,749.62,Credit Card,Mobile,Pune,Success,None
TXN2481,CUST1778,2026-03-12,542.47,Credit Card,Desktop,Pune,Success,None
TXN1921,CUST1060,2026-03-12,864.9,Debit Card,Desktop,Chennai,Success,None
TXN2941,CUST1325,2026-03-12,870.74,Net Banking,Mobile,Mumbai,Success,None
TXN2172,CUST1909,2026-03-12,1200.72,UPI,Mobile,Chennai,Success,None
TXN0940,CUST1372,2026-03-13,597.26,UPI,Desktop,Pune,Success,None
TXN1123,CUST1137,2026-03-13,408.05,Credit Card,Mobile,Hyderabad,Success,None
TXN0029,CUST1191,2026-03-13,2539.56,Credit Card,Tablet,Hyderabad,Success,None
TXN2959,CUST1782,2026-03-13,444.2,Debit Card,Mobile,Pune,Success,None
TXN1393,CUST1418,2026-03-13,645.49,Debit Card,Mobile,Bangalore,Success,None
TXN0798,CUST1383,2026-03-13,1887.1,Net Banking,Mobile,Pune,Success,None
TXN1462,CUST1103,2026-03-13,313.67,Net Banking,Desktop,Hyderabad,Success,None
TXN2865,CUST1158,2026-03-13,310.34,UPI,Mobile,Hyderabad,Failed,Bank Declined
TXN1056,CUST1448,2026-03-13,3516.99,Debit Card,Mobile,Chennai,Success,None
TXN1400,CUST1235,2026-03-13,458.34,UPI,Mobile,Bangalore,Success,None
TXN2112,CUST1343,2026-03-13,1044.37,Credit Card,Mobile,Bangalore,Success,None
TXN2454,CUST1500,2026-03-13,1313.31,UPI,Mobile,Chennai,Success,None
TXN2105,CUST1938,2026-03-13,3197.9,UPI,Mobile,Hyderabad,Success,None
TXN0491,CUST1982,2026-03-13,965.87,UPI,Desktop,Mumbai,Success,None
TXN2971,CUST1493,2026-03-13,993.13,Credit Card,Desktop,Chennai,Success,None
TXN0965,CUST1315,2026-03-14,1333.14,UPI,Desktop,Mumbai,Success,None
TXN0265,CUST1471,2026-03-14,1395.58,UPI,Mobile,Hyderabad,Success,None
TXN2505,CUST1800,2026-03-14,1459.09,Wallet,Mobile,Chennai,Success,None
TXN2204,CUST1601,2026-03-14,761.81,Credit Card,Mobile,Hyderabad,Success,None
TXN1392,CUST1549,2026-03-14,1694.87,Debit Card,Mobile,Pune,Success,None
TXN0197,CUST1742,2026-03-14,1220.69,Credit Card,Mobile,Chennai,Success,None
TXN0089,CUST1871,2026-03-14,331.9,Wallet,Mobile,Chennai,Success,None
TXN1204,CUST1025,2026-03-14,1974.8,UPI,Desktop,Mumbai,Success,None
TXN2265,CUST1362,2026-03-14,1538.14,UPI,Mobile,Bangalore,Success,None
TXN2824,CUST1413,2026-03-14,4670.49,UPI,Mobile,Mumbai,Success,None
TXN0665,CUST1253,2026-03-14,2440.33,Debit Card,Mobile,Bangalore,Success,None
TXN2045,CUST1169,2026-03-14,2556.14,Net Banking,Mobile,Delhi,Success,None
TXN2316,CUST1730,2026-03-14,610.19,UPI,Desktop,Mumbai,Success,None
TXN1619,CUST1938,2026-03-14,2007.74,UPI,Mobile,Delhi,Success,None
TXN2241,CUST1815,2026-03-14,1165.03,UPI,Desktop,Hyderabad,Success,None
TXN0393,CUST1419,2026-03-14,2508.81,Credit Card,Mobile,Hyderabad,Success,None
TXN2728,CUST1575,2026-03-15,625.18,Net Banking,Mobile,Mumbai,Success,None
TXN2460,CUST1063,2026-03-15,650.15,UPI,Mobile,Delhi,Success,None
TXN0626,CUST1487,2026-03-15,2426.02,Net Banking,Mobile,Mumbai,Success,None
TXN0792,CUST1075,2026-03-15,1119.2,UPI,Desktop,Hyderabad,Success,None
TXN2181,CUST1540,2026-03-15,194.4,UPI,Mobile,Chennai,Success,None
TXN1510,CUST1014,2026-03-15,1036.4,UPI,Mobile,Hyderabad,Success,None
TXN0735,CUST1616,2026-03-15,903.57,UPI,Mobile,Hyderabad,Success,None
TXN2646,CUST1294,2026-03-15,824.96,Credit Card,Desktop,Delhi,Success,None
TXN2250,CUST1190,2026-03-15,903.31,UPI,Mobile,Hyderabad,Failed,Network Error
TXN0727,CUST1089,2026-03-15,1017.24,UPI,Desktop,Bangalore,Success,None
TXN1652,CUST1700,2026-03-15,903.66,UPI,Mobile,Hyderabad,Success,None
TXN1843,CUST1873,2026-03-15,1006.13,UPI,Mobile,Hyderabad,Success,None
TXN1788,CUST1499,2026-03-16,6951.57,Net Banking,Mobile,Hyderabad,Failed,Technical Error
TXN0886,CUST1652,2026-03-16,798.19,Credit Card,Desktop,Bangalore,Success,None
TXN2559,CUST1021,2026-03-16,601.59,Credit Card,Mobile,Hyderabad,Success,None
TXN1264,CUST1393,2026-03-16,876.21,UPI,Mobile,Pune,Success,None
TXN1218,CUST1473,2026-03-16,923.24,Net Banking,Tablet,Bangalore,Success,None
TXN0598,CUST1658,2026-03-16,1251.85,Credit Card,Desktop,Delhi,Success,None
TXN2683,CUST1013,2026-03-16,1514.74,UPI,Mobile,Hyderabad,Success,None
TXN1707,CUST1475,2026-03-16,832.03,Wallet,Mobile,Mumbai,Success,None
TXN1376,CUST1649,2026-03-16,3156.05,UPI,Mobile,Hyderabad,Success,None
TXN1729,CUST1603,2026-03-16,639.9,Credit Card,Mobile,Mumbai,Success,None
TXN0523,CUST1038,2026-03-16,1248.14,UPI,Desktop,Hyderabad,Success,None
TXN2802,CUST1945,2026-03-16,891.72,UPI,Mobile,Chennai,Success,None
TXN2757,CUST1292,2026-03-16,1247.2,Debit Card,Mobile,Delhi,Success,None
TXN1161,CUST1666,2026-03-16,761.58,UPI,Desktop,Delhi,Success,None
TXN1536,CUST1133,2026-03-16,1042.99,Credit Card,Mobile,Hyderabad,Failed,Insufficient Funds
TXN2295,CUST1466,2026-03-16,1128.26,UPI,Desktop,Pune,Success,None
TXN0168,CUST1683,2026-03-16,1138.33,UPI,Desktop,Pune,Success,None
TXN2118,CUST1710,2026-03-16,833.37,UPI,Mobile,Mumbai,Failed,Insufficient Funds
TXN1460,CUST1820,2026-03-16,726.06,UPI,Mobile,Pune,Success,None
TXN2978,CUST1143,2026-03-17,565.44,UPI,Tablet,Chennai,Success,None
TXN1048,CUST1456,2026-03-17,2708.48,UPI,Mobile,Mumbai,Success,None
TXN1915,CUST1072,2026-03-17,2333.15,Wallet,Mobile,Delhi,Success,None
TXN1983,CUST1980,2026-03-17,982.94,Credit Card,Mobile,Delhi,Success,None
TXN2603,CUST1713,2026-03-17,1021.38,UPI,Mobile,Pune,Failed,Invalid Details
TXN1152,CUST1519,2026-03-17,1003.54,Net Banking,Desktop,Delhi,Success,None
TXN2055,CUST1738,2026-03-17,621.2,Net Banking,Mobile,Delhi,Success,None
TXN2411,CUST1491,2026-03-17,275.26,Wallet,Mobile,Pune,Success,None
TXN1026,CUST1384,2026-03-17,144.04,UPI,Mobile,Delhi,Success,None
TXN0570,CUST1782,2026-03-17,1272.92,UPI,Desktop,Chennai,Failed,Insufficient Funds
TXN1122,CUST1899,2026-03-17,1407.19,UPI,Mobile,Mumbai,Success,None
TXN1025,CUST1510,2026-03-17,732.81,Net Banking,Mobile,Bangalore,Success,None
TXN0873,CUST1786,2026-03-17,1533.29,Net Banking,Mobile,Pune,Success,None
TXN2938,CUST1042,2026-03-17,602.66,Net Banking,Mobile,Chennai,Success,None
TXN0743,CUST1412,2026-03-17,1908.85,UPI,Mobile,Mumbai,Success,None
TXN1802,CUST1881,2026-03-17,4793.34,Net Banking,Desktop,Hyderabad,Success,None
TXN2961,CUST1788,2026-03-18,1345.52,Net Banking,Mobile,Pune,Success,None
TXN2679,CUST1501,2026-03-18,940.35,Credit Card,Mobile,Delhi,Success,None
TXN0929,CUST1658,2026-03-18,951.42,UPI,Mobile,Delhi,Success,None
TXN2307,CUST1036,2026-03-18,1917.24,UPI,Mobile,Chennai,Success,None
TXN0062,CUST1020,2026-03-18,551.87,Credit Card,Mobile,Mumbai,Success,None
TXN0358,CUST1989,2026-03-18,1802.54,Credit Card,Tablet,Mumbai,Success,None
TXN0125,CUST1763,2026-03-18,1474.89,UPI,Desktop,Chennai,Success,None
TXN1291,CUST1876,2026-03-18,641.58,Credit Card,Mobile,Pune,Success,None
TXN1114,CUST1334,2026-03-18,1196.14,UPI,Desktop,Hyderabad,Success,None
TXN1789,CUST1505,2026-03-18,979.69,Wallet,Mobile,Mumbai,Success,None
TXN2937,CUST1782,2026-03-18,3357.32,Debit Card,Mobile,Mumbai,Success,None
TXN2544,CUST1689,2026-03-18,533.2,Debit Card,Mobile,Hyderabad,Success,None
TXN2952,CUST1116,2026-03-18,1784.27,Wallet,Mobile,Mumbai,Success,None
TXN0399,CUST1111,2026-03-19,2562.72,UPI,Mobile,Pune,Failed,Insufficient Funds
TXN2072,CUST1925,2026-03-19,1933.27,Debit Card,Mobile,Hyderabad,Success,None
TXN1778,CUST1260,2026-03-19,1052.12,Wallet,Mobile,Bangalore,Success,None
TXN0944,CUST1655,2026-03-19,1109.23,Credit Card,Mobile,Hyderabad,Success,None
TXN0239,CUST1384,2026-03-19,664.8,Debit Card,Mobile,Delhi,Success,None
TXN0596,CUST1105,2026-03-19,865.16,Credit Card,Mobile,Hyderabad,Success,None
TXN2128,CUST1242,2026-03-19,2741.06,UPI,Mobile,Mumbai,Failed,Bank Declined
TXN0987,CUST1252,2026-03-19,871.7,UPI,Mobile,Hyderabad,Success,None
TXN0061,CUST1646,2026-03-19,558.98,Credit Card,Mobile,Pune,Success,None
TXN0428,CUST1400,2026-03-19,1168.92,UPI,Mobile,Chennai,Success,None
TXN1523,CUST1754,2026-03-20,582.96,Net Banking,Desktop,Hyderabad,Success,None
TXN1213,CUST1302,2026-03-20,978.23,Net Banking,Mobile,Bangalore,Success,None
TXN0347,CUST1550,2026-03-20,3416.2,Debit Card,Mobile,Hyderabad,Success,None
TXN2546,CUST1317,2026-03-20,1427.9,Debit Card,Mobile,Bangalore,Success,None
TXN2145,CUST1046,2026-03-20,9047.99,Net Banking,Mobile,Delhi,Success,None
TXN2667,CUST1598,2026-03-20,678.8,UPI,Mobile,Bangalore,Success,None
TXN0298,CUST1683,2026-03-20,427.56,Credit Card,Desktop,Delhi,Failed,Technical Error
TXN2537,CUST1222,2026-03-20,1740.26,UPI,Tablet,Mumbai,Success,None
TXN0763,CUST1662,2026-03-20,2705.88,UPI,Tablet,Hyderabad,Success,None
TXN1717,CUST1983,2026-03-20,1118.4,Credit Card,Desktop,Pune,Success,None
TXN1539,CUST1814,2026-03-20,844.67,Credit Card,Desktop,Hyderabad,Success,None
TXN2338,CUST1947,2026-03-20,413.21,Wallet,Mobile,Bangalore,Success,None
TXN0229,CUST1797,2026-03-20,2739.71,UPI,Desktop,Delhi,Success,None
TXN2217,CUST1300,2026-03-20,2117.49,UPI,Desktop,Chennai,Success,None
TXN0810,CUST1890,2026-03-21,2287.0,Debit Card,Mobile,Mumbai,Success,None
TXN1823,CUST1726,2026-03-21,2055.51,Net Banking,Mobile,Delhi,Success,None
TXN2092,CUST1948,2026-03-21,1097.18,Debit Card,Desktop,Hyderabad,Success,None
TXN0216,CUST1085,2026-03-21,2478.06,UPI,Desktop,Pune,Success,None
TXN0193,CUST1460,2026-03-21,842.24,Credit Card,Mobile,Pune,Success,None
TXN2087,CUST1957,2026-03-21,848.0,UPI,Desktop,Mumbai,Success,None
TXN2619,CUST1956,2026-03-21,1164.64,UPI,Mobile,Hyderabad,Success,None
TXN2511,CUST1115,2026-03-21,859.06,UPI,Mobile,Pune,Success,None
TXN2396,CUST1506,2026-03-21,1567.43,UPI,Mobile,Delhi,Success,None
TXN0269,CUST1829,2026-03-21,537.19,Net Banking,Mobile,Hyderabad,Success,None
TXN0660,CUST1431,2026-03-21,899.12,UPI,Mobile,Chennai,Success,None
TXN0552,CUST1799,2026-03-21,1034.46,Credit Card,Desktop,Delhi,Success,None
TXN2028,CUST1887,2026-03-22,1441.82,Credit Card,Desktop,Bangalore,Success,None
TXN2931,CUST1993,2026-03-22,237.66,Net Banking,Mobile,Bangalore,Success,None
TXN2620,CUST1023,2026-03-22,727.05,UPI,Tablet,Bangalore,Success,None
TXN1834,CUST1033,2026-03-22,768.17,UPI,Mobile,Mumbai,Success,None
TXN2950,CUST1335,2026-03-22,1233.93,Credit Card,Mobile,Delhi,Success,None
TXN1397,CUST1580,2026-03-22,839.92,UPI,Mobile,Chennai,Success,None
TXN1396,CUST1816,2026-03-22,583.16,Credit Card,Desktop,Mumbai,Success,None
TXN2052,CUST1273,2026-03-22,803.15,Net Banking,Desktop,Delhi,Success,None
TXN1507,CUST1215,2026-03-22,1158.8,Wallet,Mobile,Delhi,Success,None
TXN1659,CUST1989,2026-03-22,4363.23,Credit Card,Mobile,Chennai,Success,None
TXN2042,CUST1449,2026-03-22,692.16,Net Banking,Mobile,Bangalore,Success,None
TXN2060,CUST1957,2026-03-22,298.05,Credit Card,Mobile,Delhi,Success,None
TXN3000,CUST1311,2026-03-22,3296.49,Credit Card,Desktop,Pune,Success,None
TXN0389,CUST1627,2026-03-22,4150.95,UPI,Desktop,Mumbai,Success,None
TXN1181,CUST1523,2026-03-22,558.63,UPI,Desktop,Delhi,Success,None
TXN0712,CUST1841,2026-03-22,630.8,Debit Card,Mobile,Delhi,Success,None
TXN0612,CUST1126,2026-03-22,1192.4,Debit Card,Desktop,Pune,Success,None
TXN2297,CUST1454,2026-03-23,1648.92,Debit Card,Mobile,Hyderabad,Success,None
TXN2326,CUST1473,2026-03-23,744.28,UPI,Mobile,Bangalore,Success,None
TXN0186,CUST1794,2026-03-23,895.91,UPI,Desktop,Hyderabad,Success,None
TXN2936,CUST1739,2026-03-23,1136.8,UPI,Desktop,Mumbai,Success,None
TXN0692,CUST1895,2026-03-23,580.71,Credit Card,Mobile,Hyderabad,Failed,Technical Error
TXN1567,CUST1904,2026-03-23,2201.84,Credit Card,Tablet,Bangalore,Success,None
TXN2301,CUST1993,2026-03-23,1706.99,Debit Card,Desktop,Bangalore,Success,None
TXN1889,CUST1097,2026-03-23,1651.23,UPI,Desktop,Pune,Success,None
TXN2889,CUST1724,2026-03-23,1054.44,UPI,Mobile,Bangalore,Success,None
TXN1140,CUST1751,2026-03-23,748.24,Debit Card,Desktop,Delhi,Success,None
TXN2542,CUST1263,2026-03-23,590.52,Credit Card,Mobile,Mumbai,Success,None
TXN0884,CUST1450,2026-03-23,1929.9,UPI,Tablet,Hyderabad,Failed,Network Error
TXN0308,CUST1122,2026-03-23,1680.78,Credit Card,Mobile,Chennai,Success,None
TXN2168,CUST1892,2026-03-23,1338.6,Credit Card,Desktop,Delhi,Success,None
TXN1335,CUST1946,2026-03-23,324.02,UPI,Desktop,Mumbai,Success,None
TXN1383,CUST1320,2026-03-23,329.66,Net Banking,Mobile,Bangalore,Success,None
TXN1533,CUST1841,2026-03-23,1403.33,UPI,Desktop,Mumbai,Success,None
TXN0669,CUST1761,2026-03-23,6627.18,Credit Card,Desktop,Pune,Success,None
TXN1146,CUST1182,2026-03-23,3616.48,Credit Card,Mobile,Delhi,Success,None
TXN0320,CUST1751,2026-03-23,493.16,Debit Card,Mobile,Bangalore,Success,None
TXN0559,CUST1574,2026-03-23,1202.49,UPI,Mobile,Mumbai,Success,None
TXN2153,CUST1572,2026-03-23,350.24,UPI,Mobile,Pune,Success,None
TXN2237,CUST1091,2026-03-24,3713.25,Net Banking,Desktop,Hyderabad,Success,None
TXN2085,CUST1323,2026-03-24,2161.77,Credit Card,Tablet,Delhi,Success,None
TXN2517,CUST1870,2026-03-24,929.57,Debit Card,Mobile,Mumbai,Success,None
TXN2080,CUST1002,2026-03-24,541.82,Credit Card,Mobile,Bangalore,Success,None
TXN1571,CUST1295,2026-03-24,1363.21,Credit Card,Mobile,Hyderabad,Success,None
TXN2068,CUST1747,2026-03-24,1416.77,Credit Card,Desktop,Pune,Failed,Network Error
TXN2550,CUST1250,2026-03-24,499.07,Wallet,Desktop,Pune,Success,None
TXN2213,CUST1972,2026-03-24,873.05,UPI,Mobile,Hyderabad,Success,None
TXN2110,CUST1318,2026-03-24,1259.78,UPI,Mobile,Delhi,Failed,Technical Error
TXN1469,CUST1390,2026-03-24,953.05,Net Banking,Mobile,Hyderabad,Success,None
TXN2766,CUST1756,2026-03-24,1071.93,UPI,Tablet,Pune,Success,None
TXN2368,CUST1074,2026-03-24,1719.28,UPI,Mobile,Bangalore,Success,None
TXN0261,CUST1826,2026-03-24,682.89,Credit Card,Desktop,Chennai,Success,None
TXN1742,CUST1499,2026-03-24,1286.99,Wallet,Mobile,Delhi,Success,None
TXN0955,CUST1407,2026-03-24,1619.89,UPI,Mobile,Delhi,Success,None
TXN2720,CUST1256,2026-03-24,1170.34,Wallet,Mobile,Mumbai,Failed,Network Error
TXN2367,CUST1156,2026-03-25,607.27,UPI,Mobile,Bangalore,Failed,Technical Error
TXN2654,CUST1642,2026-03-25,320.33,UPI,Desktop,Hyderabad,Success,None
TXN0646,CUST1696,2026-03-25,1336.84,Credit Card,Mobile,Bangalore,Success,None
TXN2652,CUST1636,2026-03-25,1342.54,Wallet,Tablet,Bangalore,Failed,Insufficient Funds
TXN2813,CUST1516,2026-03-25,361.07,Credit Card,Tablet,Pune,Success,None
TXN2860,CUST1687,2026-03-25,745.14,Wallet,Mobile,Chennai,Success,None
TXN1170,CUST1004,2026-03-25,619.41,Credit Card,Mobile,Chennai,Success,None
TXN1761,CUST1547,2026-03-25,3492.34,Debit Card,Mobile,Delhi,Success,None
TXN1076,CUST1235,2026-03-25,1258.4,UPI,Mobile,Hyderabad,Failed,Technical Error
TXN0668,CUST1022,2026-03-25,1318.81,Net Banking,Tablet,Delhi,Success,None
TXN2049,CUST1758,2026-03-25,418.37,Debit Card,Desktop,Mumbai,Success,None
TXN2143,CUST1772,2026-03-25,1163.14,UPI,Desktop,Hyderabad,Success,None
TXN1597,CUST1136,2026-03-25,596.76,Debit Card,Mobile,Hyderabad,Failed,Network Error
TXN1139,CUST1042,2026-03-25,1074.04,Net Banking,Mobile,Hyderabad,Success,None
TXN1678,CUST1589,2026-03-25,283.35,Credit Card,Mobile,Delhi,Success,None
TXN0004,CUST1270,2026-03-25,913.06,UPI,Mobile,Mumbai,Success,None
TXN1835,CUST1016,2026-03-25,781.5,UPI,Mobile,Mumbai,Success,None
